pseudotime,HBB,MKI67
0.24041159451007843,0.3541465362147907,0.17028221780300637
0.24045312404632568,0.3510663958823144,0.17649598796443822
0.2407665252685547,0.3524157591691256,0.16663344942625494
0.24088187515735626,0.3470144606341756,0.17243830853831002
0.24096184968948364,0.3554463761839555,0.16228350277924283
0.24097982048988342,0.3456885476173726,0.17946398449924866
0.241067573428154,0.3380362438402106,0.17337775760835208
0.24140407145023346,0.34527702771955415,0.1625753492790435
0.24145029485225677,0.34870495496074916,0.15997633168525893
0.24179136753082275,0.34927560440848315,0.1739058986834687
0.2420162409543991,0.34291924448207245,0.16197867579660913
0.24220718443393707,0.3441025128926899,0.155622817643733
0.2426828294992447,0.3484139762994188,0.155622817643733
0.24271434545516968,0.3454114793163155,0.14795343260230087
0.24272535741329193,0.34092653717876925,0.1540850777171269
